id,total,to_distribute,n_elements,std_div_mod,len_votes,mean_dev
8337, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8338, 35.0, 35, 609.0, 16.878, 4, 0.0021
8339, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8340, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8341, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
8342, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
8343, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8344, 35.0, 35, 608.0, 16.8842, 4, 0.0008
8345, 33.0, 35, 607.0, 16.7777822, 4, 0.0019
8346, 35.0, 35, 616.0, 17.1072, 4, 0.0008
8347, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8348, 35.0, 35, 607.0, 16.772, 4, 0.0021
8349, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8350, 35.0, 35, 612.0, 16.8732, 4, 0.0033
8351, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8352, 34.0, 35, 607.0, 16.6666722, 4, 0.0035
8353, 35.0, 35, 610.0, 16.8718, 4, 0.0025
8354, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8355, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8356, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
8357, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8358, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8359, 35.0, 35, 608.0, 16.8842, 4, 0.0016
8360, 32.0, 35, 616.0, 17.1111173, 4, 0.0
8361, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8362, 35.0, 35, 613.0, 17.0943, 4, 0.0027
8363, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8364, 35.0, 35, 613.0, 16.9893, 4, 0.0029
8365, 35.0, 35, 606.0, 16.7607, 4, 0.0021
8366, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8367, 35.0, 35, 617.0, 17.1006, 4, 0.002
8368, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8369, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8370, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
8371, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
8372, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
8373, 35.0, 35, 613.0, 16.9893, 4, 0.002
8374, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8375, 35.0, 35, 615.0, 16.9906, 4, 0.002
8376, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8377, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
8378, 34.0, 35, 610.0, 16.8888942, 4, 0.0008
8379, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8380, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8381, 35.0, 35, 613.0, 16.9893, 4, 0.002
8382, 35.0, 35, 615.0, 17.0962, 4, 0.0006
8383, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8384, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8385, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8386, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
8387, 35.0, 35, 607.0, 16.772, 4, 0.0021
8388, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8389, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
8390, 35.0, 35, 614.0, 16.8779, 4, 0.0033
8391, 35.0, 35, 613.0, 16.9893, 4, 0.0012
8392, 34.0, 35, 610.0, 16.8888942, 4, 0.0008
8393, 35.0, 35, 612.0, 16.7682, 4, 0.0041
8394, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
8395, 35.0, 35, 616.0, 17.1072, 4, 0.0016
8396, 35.0, 35, 612.0, 16.7682, 4, 0.0041
8397, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8398, 35.0, 35, 612.0, 16.8732, 4, 0.0033
8399, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8400, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8401, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8402, 35.0, 35, 614.0, 16.9829, 4, 0.0016
8403, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8404, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8405, 35.0, 35, 610.0, 16.9936, 4, 0.002
8406, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8407, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8408, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8409, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
8410, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8411, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8412, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
8413, 35.0, 35, 615.0, 17.0962, 4, 0.0022
8414, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8415, 33.0, 35, 605.0, 16.6666722, 4, 0.0031
8416, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
8417, 34.0, 35, 609.0, 16.7777832, 4, 0.0023
8418, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8419, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8420, 35.0, 35, 612.0, 16.8732, 4, 0.0033
8421, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
8422, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8423, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8424, 35.0, 35, 613.0, 16.9893, 4, 0.002
8425, 35.0, 35, 610.0, 16.9936, 4, 0.002
8426, 35.0, 35, 613.0, 17.0943, 4, 0.0027
8427, 33.0, 35, 608.0, 16.7777822, 4, 0.0025
8428, 35.0, 35, 614.0, 16.9829, 4, 0.002
8429, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
8430, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8431, 35.0, 35, 613.0, 16.9893, 4, 0.0029
8432, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
8433, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
8434, 35.0, 35, 613.0, 16.7618, 4, 0.0045
8435, 35.0, 35, 614.0, 16.9829, 4, 0.0033
8436, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8437, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8438, 35.0, 35, 614.0, 16.9829, 4, 0.0033
8439, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8440, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
8441, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8442, 33.0, 35, 604.0, 16.6666712, 4, 0.0025
8443, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8444, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8445, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8446, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8447, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8448, 35.0, 35, 609.0, 16.7736, 4, 0.0031
8449, 35.0, 35, 617.0, 17.1006, 4, 0.0014
8450, 34.0, 35, 610.0, 16.6666722, 4, 0.0041
8451, 35.0, 35, 607.0, 16.772, 4, 0.0021
8452, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8453, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8454, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8455, 35.0, 35, 608.0, 16.7624, 4, 0.0033
8456, 35.0, 35, 613.0, 16.8843, 4, 0.0029
8457, 35.0, 35, 615.0, 17.0962, 4, 0.0022
8458, 35.0, 35, 611.0, 16.8796, 4, 0.002
8459, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8460, 35.0, 35, 614.0, 17.1054, 4, 0.0012
8461, 35.0, 35, 611.0, 16.8796, 4, 0.0029
8462, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8463, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8464, 35.0, 35, 613.0, 16.8843, 4, 0.0029
8465, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8466, 35.0, 35, 614.0, 16.9829, 4, 0.0016
8467, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
8468, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8469, 33.0, 35, 614.0, 17.0000042, 4, 0.0012
8470, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8471, 35.0, 35, 609.0, 16.878, 4, 0.0021
8472, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8473, 35.0, 35, 614.0, 16.9829, 4, 0.0033
8474, 35.0, 35, 612.0, 16.9957, 4, 0.0025
8475, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8476, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
8477, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8478, 35.0, 35, 615.0, 17.0962, 4, 0.003
8479, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
8480, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8481, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8482, 35.0, 35, 603.0, 16.7642, 4, 0.0006
8483, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8484, 35.0, 35, 616.0, 17.1072, 4, 0.0016
8485, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8486, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8487, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8488, 34.0, 35, 612.0, 16.8888942, 4, 0.0016
8489, 34.0, 35, 613.0, 16.8888932, 4, 0.0022
8490, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
8491, 35.0, 35, 609.0, 16.878, 4, 0.0021
8492, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
8493, 35.0, 35, 609.0, 16.7736, 4, 0.0031
8494, 35.0, 35, 613.0, 17.0943, 4, 0.0018
8495, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8496, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8497, 35.0, 35, 614.0, 17.1054, 4, 0.002
8498, 35.0, 35, 611.0, 16.8796, 4, 0.002
8499, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8500, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
8501, 35.0, 35, 609.0, 16.878, 4, 0.0021
8502, 35.0, 35, 615.0, 17.2194, 4, 0.003
8503, 35.0, 35, 615.0, 16.9906, 4, 0.0028
8504, 35.0, 35, 615.0, 17.0962, 4, 0.0006
8505, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
8506, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
8507, 33.0, 35, 605.0, 16.7777822, 4, 0.0006
8508, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
8509, 35.0, 35, 613.0, 16.9893, 4, 0.0022
8510, 35.0, 35, 610.0, 16.9936, 4, 0.0012
8511, 34.0, 35, 606.0, 16.7777832, 4, 0.0008
8512, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8513, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8514, 35.0, 35, 613.0, 16.9893, 4, 0.0029
8515, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8516, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8517, 35.0, 35, 613.0, 16.9893, 4, 0.0029
8518, 35.0, 35, 620.0, 17.2187, 4, 0.0008
8519, 35.0, 35, 612.0, 16.9957, 4, 0.0008
8520, 33.0, 35, 610.0, 16.8888942, 4, 0.0012
8521, 35.0, 35, 611.0, 16.8796, 4, 0.002
8522, 35.0, 35, 608.0, 16.7624, 4, 0.0033
8523, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8524, 34.0, 35, 607.0, 16.6666722, 4, 0.0029
8525, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8526, 35.0, 35, 613.0, 16.9893, 4, 0.002
8527, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8528, 35.0, 35, 612.0, 16.9957, 4, 0.0008
8529, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8530, 34.0, 35, 613.0, 16.8888932, 4, 0.002
8531, 35.0, 35, 615.0, 17.0962, 4, 0.0022
8532, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8533, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8534, 35.0, 35, 610.0, 16.9936, 4, 0.0012
8535, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8536, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8537, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8538, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
8539, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8540, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8541, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8542, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8543, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8544, 35.0, 35, 616.0, 17.1072, 4, 0.0008
8545, 35.0, 35, 610.0, 16.8718, 4, 0.0025
8546, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8547, 35.0, 35, 609.0, 16.878, 4, 0.0023
8548, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
8549, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
8550, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
8551, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8552, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8553, 35.0, 35, 609.0, 16.878, 4, 0.0021
8554, 33.0, 35, 601.0, 16.6666721, 4, 0.0006
8555, 33.0, 35, 609.0, 16.7777832, 4, 0.0031
8556, 35.0, 35, 613.0, 16.9893, 4, 0.002
8557, 35.0, 35, 606.0, 16.7607, 4, 0.0021
8558, 35.0, 35, 607.0, 16.772, 4, 0.0021
8559, 35.0, 35, 608.0, 16.7624, 4, 0.0033
8560, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8561, 34.0, 35, 610.0, 16.8888942, 4, 0.0008
8562, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8563, 34.0, 35, 613.0, 16.8888932, 4, 0.002
8564, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8565, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8566, 35.0, 35, 614.0, 17.1054, 4, 0.0012
8567, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8568, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8569, 35.0, 35, 612.0, 16.9957, 4, 0.0025
8570, 35.0, 35, 610.0, 16.9936, 4, 0.0012
8571, 35.0, 35, 612.0, 16.9957, 4, 0.0025
8572, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
8573, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8574, 35.0, 35, 611.0, 16.8796, 4, 0.002
8575, 34.0, 35, 612.0, 16.7777822, 4, 0.0033
8576, 35.0, 35, 607.0, 16.772, 4, 0.0021
8577, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8578, 35.0, 35, 614.0, 16.9829, 4, 0.0016
8579, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
8580, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8581, 35.0, 35, 610.0, 16.9936, 4, 0.002
8582, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8583, 34.0, 35, 616.0, 17.0000053, 4, 0.0016
8584, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8585, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8586, 35.0, 35, 611.0, 16.8796, 4, 0.002
8587, 33.0, 35, 606.0, 16.6666712, 4, 0.0037
8588, 35.0, 35, 609.0, 16.9998, 4, 0.0018
8589, 35.0, 35, 612.0, 16.9957, 4, 0.0025
8590, 35.0, 35, 611.0, 16.8796, 4, 0.002
8591, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8592, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
8593, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8594, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8595, 34.0, 35, 619.0, 17.1111163, 4, 0.0012
8596, 35.0, 35, 621.0, 17.2119, 4, 0.0012
8597, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8598, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
8599, 35.0, 35, 616.0, 17.1072, 4, 0.0032
8600, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
8601, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8602, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8603, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
8604, 35.0, 35, 616.0, 17.1072, 4, 0.0008
8605, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8606, 35.0, 35, 611.0, 16.8796, 4, 0.002
8607, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8608, 35.0, 35, 608.0, 16.8842, 4, 0.0016
8609, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8610, 35.0, 35, 607.0, 16.772, 4, 0.0021
8611, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8612, 35.0, 35, 613.0, 17.0943, 4, 0.0018
8613, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8614, 35.0, 35, 607.0, 16.772, 4, 0.0021
8615, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8616, 34.0, 35, 608.0, 16.7777822, 4, 0.0016
8617, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8618, 34.0, 35, 613.0, 16.7777832, 4, 0.0037
8619, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8620, 35.0, 35, 608.0, 16.8842, 4, 0.0016
8621, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8622, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8623, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
8624, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8625, 35.0, 35, 615.0, 17.0962, 4, 0.003
8626, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8627, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
8628, 35.0, 35, 617.0, 17.1006, 4, 0.0012
8629, 35.0, 35, 612.0, 16.9957, 4, 0.0008
8630, 33.0, 35, 615.0, 17.0000043, 4, 0.0018
8631, 35.0, 35, 613.0, 16.8843, 4, 0.0029
8632, 35.0, 35, 605.0, 16.7667, 4, 0.0012
8633, 34.0, 35, 619.0, 17.1111163, 4, 0.0012
8634, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8635, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8636, 35.0, 35, 611.0, 16.8796, 4, 0.0029
8637, 33.0, 35, 609.0, 16.7777832, 4, 0.0031
8638, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
8639, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8640, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
8641, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
8642, 34.0, 35, 609.0, 16.7777832, 4, 0.0021
8643, 35.0, 35, 611.0, 16.8796, 4, 0.002
8644, 35.0, 35, 607.0, 16.772, 4, 0.0021
8645, 34.0, 35, 610.0, 16.8888942, 4, 0.0008
8646, 35.0, 35, 610.0, 16.8718, 4, 0.0025
8647, 35.0, 35, 611.0, 16.8796, 4, 0.002
8648, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8649, 35.0, 35, 613.0, 16.9893, 4, 0.0022
8650, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8651, 34.0, 35, 615.0, 17.0000043, 4, 0.0012
8652, 35.0, 35, 610.0, 16.8718, 4, 0.0025
8653, 35.0, 35, 615.0, 17.0962, 4, 0.0014
8654, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
8655, 35.0, 35, 610.0, 16.9936, 4, 0.0012
8656, 35.0, 35, 615.0, 16.9906, 4, 0.0037
8657, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8658, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8659, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8660, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8661, 35.0, 35, 607.0, 16.772, 4, 0.0021
8662, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8663, 35.0, 35, 605.0, 16.7667, 4, 0.0014
8664, 35.0, 35, 614.0, 16.9829, 4, 0.0024
8665, 35.0, 35, 613.0, 16.9893, 4, 0.0014
8666, 35.0, 35, 613.0, 16.9893, 4, 0.002
8667, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8668, 35.0, 35, 616.0, 17.1072, 4, 0.0008
8669, 33.0, 35, 615.0, 17.0000043, 4, 0.0018
8670, 35.0, 35, 609.0, 16.7736, 4, 0.0031
8671, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8672, 34.0, 35, 606.0, 16.6666712, 4, 0.0029
8673, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8674, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8675, 35.0, 35, 615.0, 16.9906, 4, 0.002
8676, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8677, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
8678, 35.0, 35, 614.0, 16.9829, 4, 0.0016
8679, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
8680, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8681, 35.0, 35, 612.0, 16.8732, 4, 0.0025
8682, 35.0, 35, 610.0, 16.9936, 4, 0.002
8683, 35.0, 35, 608.0, 16.8842, 4, 0.0016
8684, 34.0, 35, 607.0, 16.7777822, 4, 0.0012
8685, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8686, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8687, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8688, 34.0, 35, 614.0, 17.0000042, 4, 0.0008
8689, 34.0, 35, 618.0, 17.1111173, 4, 0.0008
8690, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8691, 35.0, 35, 613.0, 17.0943, 4, 0.0027
8692, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8693, 35.0, 35, 614.0, 17.1054, 4, 0.002
8694, 35.0, 35, 609.0, 16.878, 4, 0.0023
8695, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
8696, 35.0, 35, 613.0, 16.9893, 4, 0.002
8697, 34.0, 35, 605.0, 16.6666722, 4, 0.0021
8698, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
8699, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8700, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8701, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8702, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8703, 35.0, 35, 611.0, 16.9846, 4, 0.0023
8704, 35.0, 35, 607.0, 16.772, 4, 0.0021
8705, 35.0, 35, 610.0, 16.8718, 4, 0.0016
8706, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8707, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
8708, 33.0, 35, 606.0, 16.7777832, 4, 0.0012
8709, 35.0, 35, 613.0, 16.9893, 4, 0.0029
8710, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8711, 35.0, 35, 607.0, 16.772, 4, 0.0021
8712, 34.0, 35, 604.0, 16.6666712, 4, 0.0017
8713, 35.0, 35, 613.0, 16.9893, 4, 0.002
8714, 33.0, 35, 613.0, 17.0000052, 4, 0.0006
8715, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8716, 35.0, 35, 614.0, 17.1054, 4, 0.0029
8717, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8718, 34.0, 35, 610.0, 16.7777822, 4, 0.0025
8719, 35.0, 35, 609.0, 16.878, 4, 0.0021
8720, 35.0, 35, 620.0, 17.2187, 4, 0.0008
8721, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8722, 34.0, 35, 603.0, 16.6666722, 4, 0.0012
8723, 35.0, 35, 618.0, 17.1084, 4, 0.0016
8724, 35.0, 35, 612.0, 16.9957, 4, 0.0025
8725, 35.0, 35, 609.0, 16.878, 4, 0.0021
8726, 35.0, 35, 615.0, 17.0962, 4, 0.0014
8727, 35.0, 35, 612.0, 16.9957, 4, 0.0008
8728, 34.0, 35, 605.0, 16.6666722, 4, 0.0023
8729, 35.0, 35, 612.0, 16.8732, 4, 0.0033
8730, 34.0, 35, 608.0, 16.6666722, 4, 0.0033
8731, 35.0, 35, 613.0, 16.7618, 4, 0.0045
8732, 35.0, 35, 610.0, 16.9936, 4, 0.0012
8733, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8734, 35.0, 35, 606.0, 16.7607, 4, 0.0017
8735, 35.0, 35, 613.0, 16.9893, 4, 0.0012
8736, 35.0, 35, 615.0, 16.9906, 4, 0.002
8737, 35.0, 35, 619.0, 17.2078, 4, 0.0006
8738, 34.0, 35, 617.0, 17.0000043, 4, 0.002
8739, 35.0, 35, 613.0, 16.9893, 4, 0.0014
8740, 33.0, 35, 614.0, 17.0000042, 4, 0.0012
8741, 35.0, 35, 614.0, 16.9829, 4, 0.0016
8742, 35.0, 35, 606.0, 16.7607, 4, 0.0021
8743, 34.0, 35, 612.0, 16.8888942, 4, 0.0016
8744, 35.0, 35, 614.0, 17.1054, 4, 0.002
8745, 35.0, 35, 612.0, 16.9957, 4, 0.0008
8746, 34.0, 35, 607.0, 16.6666722, 4, 0.0035
8747, 34.0, 35, 609.0, 16.6666712, 4, 0.0037
8748, 34.0, 35, 611.0, 16.8888932, 4, 0.0012
8749, 34.0, 35, 602.0, 16.6666711, 4, 0.0008
8750, 34.0, 35, 613.0, 16.8888932, 4, 0.002
8751, 35.0, 35, 607.0, 16.8758, 4, 0.0014
8752, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8753, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8754, 33.0, 35, 617.0, 17.1111163, 4, 0.0006
8755, 35.0, 35, 613.0, 16.8843, 4, 0.0029
8756, 35.0, 35, 613.0, 17.0943, 4, 0.0018
8757, 35.0, 35, 608.0, 16.7624, 4, 0.0025
8758, 34.0, 35, 611.0, 16.7777832, 4, 0.0029
8759, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8760, 35.0, 35, 613.0, 16.9893, 4, 0.0014
8761, 35.0, 35, 606.0, 16.7607, 4, 0.0021
8762, 35.0, 35, 616.0, 17.1072, 4, 0.0024
8763, 35.0, 35, 612.0, 16.9957, 4, 0.0025
8764, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8765, 35.0, 35, 610.0, 16.8718, 4, 0.0029
8766, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8767, 35.0, 35, 612.0, 16.9957, 4, 0.0016
8768, 35.0, 35, 611.0, 16.9846, 4, 0.0014
8769, 35.0, 35, 611.0, 16.7746, 4, 0.0037
8770, 35.0, 35, 609.0, 16.7736, 4, 0.0029
8771, 35.0, 35, 618.0, 17.2146, 4, 0.0028
8772, 35.0, 35, 613.0, 16.9893, 4, 0.002
8773, 35.0, 35, 613.0, 16.9893, 4, 0.0029
8774, 35.0, 35, 613.0, 16.9893, 4, 0.0022
8775, 35.0, 35, 613.0, 16.9893, 4, 0.0012
8776, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
8777, 33.0, 35, 601.0, 16.6666721, 4, 0.0006
8778, 34.0, 35, 606.0, 16.6666712, 4, 0.0025
8779, 35.0, 35, 609.0, 16.878, 4, 0.0014
8780, 35.0, 35, 612.0, 16.9957, 4, 0.0008
8781, 35.0, 35, 608.0, 16.8842, 4, 0.0016
8782, 35.0, 35, 610.0, 16.7674, 4, 0.0033
8783, 35.0, 35, 612.0, 16.8732, 4, 0.0025
